
----- New Logging Session Started -----
Timestamp,Level,Task,Message

----- New Logging Session Started -----
Timestamp,Level,Task,Message

----- New Logging Session Started -----
Timestamp,Level,Task,Message

----- New Logging Session Started -----
Timestamp,Level,Task,Message
1073,ERROR,loopTask,SYSTEM RESTART DETECTED - this message should appear only once after power-up
145133,ERROR,GNSSTask,GNSS checkUblox time, 2
145133,ERROR,GNSSTask,GNSSTask time, 2
145177,ERROR,ControlTask,ControlTask time, 1
145180,ERROR,NavTask,NavigationTask time, 1
145233,ERROR,GNSSTask,GNSS checkCallbacks time, 1
145233,ERROR,GNSSTask,GNSS checkUblox time, 2
145233,ERROR,GNSSTask,GNSSTask time, 2
145277,ERROR,ControlTask,ControlTask time, 1
145279,ERROR,NavTask,NavigationTask time, 0
145333,ERROR,GNSSTask,GNSS checkUblox time, 2
145333,ERROR,GNSSTask,GNSSTask time, 2
145377,ERROR,ControlTask,ControlTask time, 1
145380,ERROR,NavTask,NavigationTask time, 0
145433,ERROR,GNSSTask,GNSS checkUblox time, 2
145433,ERROR,GNSSTask,GNSSTask time, 2
145477,ERROR,ControlTask,ControlTask time, 1
145479,ERROR,NavTask,NavigationTask time, 0
145533,ERROR,GNSSTask,GNSS checkUblox time, 2
145533,ERROR,GNSSTask,GNSSTask time, 2
145577,ERROR,ControlTask,ControlTask time, 1
145580,ERROR,NavTask,NavigationTask time, 1
145632,ERROR,GNSSTask,GNSS checkUblox time, 1
145633,ERROR,GNSSTask,GNSSTask time, 2
145677,ERROR,ControlTask,ControlTask time, 1
145679,ERROR,NavTask,NavigationTask time, 0
145751,ERROR,GNSSTask,pushRawData time, 20
145752,ERROR,GNSSTask,GNSS checkUblox time, 1
145753,ERROR,GNSSTask,GNSSTask time, 22
145777,ERROR,ControlTask,ControlTask time, 1
145779,ERROR,NavTask,NavigationTask time, 0
145833,ERROR,GNSSTask,GNSS checkCallbacks time, 1
145833,ERROR,GNSSTask,GNSS checkUblox time, 2
145833,ERROR,GNSSTask,GNSSTask time, 2
145877,ERROR,ControlTask,ControlTask time, 1
145880,ERROR,NavTask,NavigationTask time, 0
145887,ERROR,GGATask,GGATask time, 7
145933,ERROR,GNSSTask,GNSS checkUblox time, 2
145933,ERROR,GNSSTask,GNSSTask time, 2
145977,ERROR,ControlTask,ControlTask time, 1
145980,ERROR,NavTask,NavigationTask time, 0
146033,ERROR,GNSSTask,GNSS checkCallbacks time, 1
146033,ERROR,GNSSTask,GNSS checkUblox time, 2
146033,ERROR,GNSSTask,GNSSTask time, 2
146077,ERROR,ControlTask,ControlTask time, 1
146079,ERROR,NavTask,NavigationTask time, 0
146133,ERROR,GNSSTask,GNSS checkUblox time, 2
146133,ERROR,GNSSTask,GNSSTask time, 2
146177,ERROR,ControlTask,ControlTask time, 1
146180,ERROR,NavTask,NavigationTask time, 1
146233,ERROR,GNSSTask,GNSS checkCallbacks time, 1
146233,ERROR,GNSSTask,GNSS checkUblox time, 2
146233,ERROR,GNSSTask,GNSSTask time, 2
146277,ERROR,ControlTask,ControlTask time, 1
146280,ERROR,NavTask,NavigationTask time, 0
146332,ERROR,GNSSTask,GNSS checkUblox time, 1
146333,ERROR,GNSSTask,GNSSTask time, 2
146377,ERROR,ControlTask,ControlTask time, 1
146379,ERROR,NavTask,NavigationTask time, 0
146433,ERROR,GNSSTask,GNSS checkUblox time, 2
146434,ERROR,GNSSTask,GNSSTask time, 3
146476,ERROR,ControlTask,ControlTask time, 0
146480,ERROR,NavTask,NavigationTask time, 0
146533,ERROR,GNSSTask,GNSS checkUblox time, 2
146533,ERROR,GNSSTask,GNSSTask time, 2
146577,ERROR,ControlTask,ControlTask time, 1
146579,ERROR,NavTask,NavigationTask time, 0
146653,ERROR,GNSSTask,pushRawData time, 22
146654,ERROR,GNSSTask,GNSSTask time, 23
146677,ERROR,ControlTask,ControlTask time, 1
146679,ERROR,NavTask,NavigationTask time, 0
146733,ERROR,GNSSTask,GNSS checkCallbacks time, 1
146733,ERROR,GNSSTask,GNSS checkUblox time, 2
146734,ERROR,GNSSTask,GNSSTask time, 3
146777,ERROR,ControlTask,ControlTask time, 1
146780,ERROR,NavTask,NavigationTask time, 1
146833,ERROR,GNSSTask,GNSS checkUblox time, 2
146833,ERROR,GNSSTask,GNSSTask time, 2
146877,ERROR,ControlTask,ControlTask time, 1
146879,ERROR,NavTask,NavigationTask time, 0
146886,ERROR,GGATask,GGATask time, 6
146933,ERROR,GNSSTask,GNSS checkUblox time, 2
146933,ERROR,GNSSTask,GNSSTask time, 2
146977,ERROR,ControlTask,ControlTask time, 1
146979,ERROR,NavTask,NavigationTask time, 0
147033,ERROR,GNSSTask,GNSS checkUblox time, 2
147033,ERROR,GNSSTask,GNSSTask time, 2
147077,ERROR,ControlTask,ControlTask time, 1
147079,ERROR,NavTask,NavigationTask time, 0
147133,ERROR,GNSSTask,GNSS checkUblox time, 2
147133,ERROR,GNSSTask,GNSSTask time, 2
147177,ERROR,ControlTask,ControlTask time, 1
147180,ERROR,NavTask,NavigationTask time, 1
147233,ERROR,GNSSTask,GNSS checkUblox time, 2
147233,ERROR,GNSSTask,GNSSTask time, 2
147277,ERROR,ControlTask,ControlTask time, 1
147279,ERROR,NavTask,NavigationTask time, 0
147333,ERROR,GNSSTask,GNSS checkUblox time, 2
147333,ERROR,GNSSTask,GNSSTask time, 2
147377,ERROR,ControlTask,ControlTask time, 1
147380,ERROR,NavTask,NavigationTask time, 0
147433,ERROR,GNSSTask,GNSS checkUblox time, 2
147433,ERROR,GNSSTask,GNSSTask time, 2
147477,ERROR,ControlTask,ControlTask time, 1
147479,ERROR,NavTask,NavigationTask time, 0
147533,ERROR,GNSSTask,GNSS checkUblox time, 2
147533,ERROR,GNSSTask,GNSSTask time, 2
147577,ERROR,ControlTask,ControlTask time, 1
147580,ERROR,NavTask,NavigationTask time, 0
147652,ERROR,GNSSTask,pushRawData time, 21
147653,ERROR,GNSSTask,GNSS checkUblox time, 1
147653,ERROR,GNSSTask,GNSSTask time, 22
147677,ERROR,ControlTask,ControlTask time, 1
147679,ERROR,NavTask,NavigationTask time, 0
147733,ERROR,GNSSTask,GNSS checkCallbacks time, 1
147733,ERROR,GNSSTask,GNSS checkUblox time, 2
147733,ERROR,GNSSTask,GNSSTask time, 2
147777,ERROR,ControlTask,ControlTask time, 1
147780,ERROR,NavTask,NavigationTask time, 1
147833,ERROR,GNSSTask,GNSS checkUblox time, 2
147833,ERROR,GNSSTask,GNSSTask time, 2
147877,ERROR,ControlTask,ControlTask time, 1
147879,ERROR,NavTask,NavigationTask time, 0
147886,ERROR,GGATask,GGATask time, 6
147933,ERROR,GNSSTask,GNSS checkUblox time, 2
147933,ERROR,GNSSTask,GNSSTask time, 2
147977,ERROR,ControlTask,ControlTask time, 1
147979,ERROR,NavTask,NavigationTask time, 0
148033,ERROR,GNSSTask,GNSS checkUblox time, 2
148033,ERROR,GNSSTask,GNSSTask time, 2
148077,ERROR,ControlTask,ControlTask time, 1
148079,ERROR,NavTask,NavigationTask time, 0
148133,ERROR,GNSSTask,GNSS checkUblox time, 2
148133,ERROR,GNSSTask,GNSSTask time, 2
148177,ERROR,ControlTask,ControlTask time, 1
148180,ERROR,NavTask,NavigationTask time, 0
148233,ERROR,GNSSTask,GNSS checkUblox time, 2
148233,ERROR,GNSSTask,GNSSTask time, 2
148277,ERROR,ControlTask,ControlTask time, 1
148279,ERROR,NavTask,NavigationTask time, 0
148333,ERROR,GNSSTask,GNSS checkUblox time, 2
148333,ERROR,GNSSTask,GNSSTask time, 2
148377,ERROR,ControlTask,ControlTask time, 1
148380,ERROR,NavTask,NavigationTask time, 0
148433,ERROR,GNSSTask,GNSS checkUblox time, 2
148433,ERROR,GNSSTask,GNSSTask time, 2
148477,ERROR,ControlTask,ControlTask time, 1
148479,ERROR,NavTask,NavigationTask time, 0
148533,ERROR,GNSSTask,GNSS checkCallbacks time, 1
148533,ERROR,GNSSTask,GNSS checkUblox time, 2
148533,ERROR,GNSSTask,GNSSTask time, 2
148577,ERROR,ControlTask,ControlTask time, 1
148580,ERROR,NavTask,NavigationTask time, 0
148633,ERROR,GNSSTask,GNSS checkUblox time, 2
148633,ERROR,GNSSTask,GNSSTask time, 2
148677,ERROR,ControlTask,ControlTask time, 1
148679,ERROR,NavTask,NavigationTask time, 0
148733,ERROR,GNSSTask,GNSS checkCallbacks time, 1
148734,ERROR,GNSSTask,GNSS checkUblox time, 2
148734,ERROR,GNSSTask,GNSSTask time, 3
148777,ERROR,ControlTask,ControlTask time, 1
148780,ERROR,NavTask,NavigationTask time, 0
148833,ERROR,GNSSTask,GNSS checkUblox time, 2
148833,ERROR,GNSSTask,GNSSTask time, 2
148877,ERROR,ControlTask,ControlTask time, 1
148879,ERROR,NavTask,NavigationTask time, 0
148884,ERROR,GGATask,GGATask time, 4
148977,ERROR,ControlTask,ControlTask time, 1
149021,ERROR,GNSSTask,pushRawData time, 90
149022,ERROR,GNSSTask,GNSS checkUblox time, 1
149023,ERROR,GNSSTask,GNSSTask time, 92
149023,ERROR,NavTask,NavigationTask time, 0
149033,ERROR,GNSSTask,GNSS checkCallbacks time, 1
149033,ERROR,GNSSTask,GNSS checkUblox time, 2
149033,ERROR,GNSSTask,GNSSTask time, 2
149077,ERROR,ControlTask,ControlTask time, 1
149080,ERROR,NavTask,NavigationTask time, 0
149133,ERROR,GNSSTask,GNSS checkUblox time, 2
149133,ERROR,GNSSTask,GNSSTask time, 2
149177,ERROR,ControlTask,ControlTask time, 1
149180,ERROR,NavTask,NavigationTask time, 0
149233,ERROR,GNSSTask,GNSS checkCallbacks time, 1
149233,ERROR,GNSSTask,GNSS checkUblox time, 2
149233,ERROR,GNSSTask,GNSSTask time, 2
149277,ERROR,ControlTask,ControlTask time, 1
149279,ERROR,NavTask,NavigationTask time, 0
149333,ERROR,GNSSTask,GNSS checkUblox time, 2
149333,ERROR,GNSSTask,GNSSTask time, 2
149377,ERROR,ControlTask,ControlTask time, 1
149380,ERROR,NavTask,NavigationTask time, 0
149433,ERROR,GNSSTask,GNSS checkUblox time, 2
149433,ERROR,GNSSTask,GNSSTask time, 2
149477,ERROR,ControlTask,ControlTask time, 1
149479,ERROR,NavTask,NavigationTask time, 0
149533,ERROR,GNSSTask,GNSS checkCallbacks time, 1
149533,ERROR,GNSSTask,GNSS checkUblox time, 2
149533,ERROR,GNSSTask,GNSSTask time, 2
149577,ERROR,ControlTask,ControlTask time, 1
149580,ERROR,NavTask,NavigationTask time, 0
149633,ERROR,GNSSTask,GNSS checkUblox time, 2
149633,ERROR,GNSSTask,GNSSTask time, 2
149677,ERROR,ControlTask,ControlTask time, 1
149680,ERROR,NavTask,NavigationTask time, 1
149733,ERROR,GNSSTask,GNSS checkCallbacks time, 1
149733,ERROR,GNSSTask,GNSS checkUblox time, 2
149733,ERROR,GNSSTask,GNSSTask time, 2
149777,ERROR,ControlTask,ControlTask time, 1
149780,ERROR,NavTask,NavigationTask time, 1
149865,ERROR,GNSSTask,pushRawData time, 34
149866,ERROR,GNSSTask,GNSS checkUblox time, 1
149866,ERROR,GNSSTask,GNSSTask time, 35
149877,ERROR,ControlTask,ControlTask time, 1
149880,ERROR,NavTask,NavigationTask time, 1
149885,ERROR,GGATask,GGATask time, 5
149941,ERROR,GNSSTask,pushRawData time, 10
149942,ERROR,GNSSTask,GNSS checkUblox time, 1
149942,ERROR,GNSSTask,GNSSTask time, 11
149977,ERROR,ControlTask,ControlTask time, 1
149980,ERROR,NavTask,NavigationTask time, 1
150033,ERROR,GNSSTask,GNSS checkCallbacks time, 1
150033,ERROR,GNSSTask,GNSS checkUblox time, 2
150034,ERROR,GNSSTask,GNSSTask time, 3
150077,ERROR,ControlTask,ControlTask time, 1
150080,ERROR,NavTask,NavigationTask time, 1
150133,ERROR,GNSSTask,GNSS checkUblox time, 2
150133,ERROR,GNSSTask,GNSSTask time, 2
150177,ERROR,ControlTask,ControlTask time, 1
150179,ERROR,NavTask,NavigationTask time, 0
150233,ERROR,GNSSTask,GNSS checkUblox time, 2
150233,ERROR,GNSSTask,GNSSTask time, 2
150277,ERROR,ControlTask,ControlTask time, 1
150279,ERROR,NavTask,NavigationTask time, 0
150333,ERROR,GNSSTask,GNSS checkCallbacks time, 1
150333,ERROR,GNSSTask,GNSS checkUblox time, 2
150333,ERROR,GNSSTask,GNSSTask time, 2
150377,ERROR,ControlTask,ControlTask time, 1
150380,ERROR,NavTask,NavigationTask time, 0
150433,ERROR,GNSSTask,GNSS checkUblox time, 2
150433,ERROR,GNSSTask,GNSSTask time, 2
150477,ERROR,ControlTask,ControlTask time, 1
150480,ERROR,NavTask,NavigationTask time, 0
150533,ERROR,GNSSTask,GNSS checkCallbacks time, 1
150533,ERROR,GNSSTask,GNSS checkUblox time, 2
150533,ERROR,GNSSTask,GNSSTask time, 2
150577,ERROR,ControlTask,ControlTask time, 1
150580,ERROR,NavTask,NavigationTask time, 0
150633,ERROR,GNSSTask,GNSS checkUblox time, 2
150633,ERROR,GNSSTask,GNSSTask time, 2
150677,ERROR,ControlTask,ControlTask time, 1
150680,ERROR,NavTask,NavigationTask time, 1
150750,ERROR,GNSSTask,pushRawData time, 18
150751,ERROR,GNSSTask,GNSS checkUblox time, 1
150752,ERROR,GNSSTask,GNSSTask time, 21
150777,ERROR,ControlTask,ControlTask time, 1
150779,ERROR,NavTask,NavigationTask time, 0
150833,ERROR,GNSSTask,GNSS checkUblox time, 2
150833,ERROR,GNSSTask,GNSSTask time, 2
150876,ERROR,ControlTask,ControlTask time, 0
150879,ERROR,NavTask,NavigationTask time, 0
150886,ERROR,GGATask,GGATask time, 6
150933,ERROR,GNSSTask,GNSS checkUblox time, 2
150933,ERROR,GNSSTask,GNSSTask time, 2
150976,ERROR,ControlTask,ControlTask time, 0
150979,ERROR,NavTask,NavigationTask time, 0
151033,ERROR,GNSSTask,GNSS checkUblox time, 2
151033,ERROR,GNSSTask,GNSSTask time, 2
151076,ERROR,ControlTask,ControlTask time, 0
151079,ERROR,NavTask,NavigationTask time, 0
151133,ERROR,GNSSTask,GNSS checkUblox time, 1
151133,ERROR,GNSSTask,GNSSTask time, 2
151176,ERROR,ControlTask,ControlTask time, 0
151179,ERROR,NavTask,NavigationTask time, 0
151233,ERROR,GNSSTask,GNSS checkUblox time, 2
151233,ERROR,GNSSTask,GNSSTask time, 2
151276,ERROR,ControlTask,ControlTask time, 0
151279,ERROR,NavTask,NavigationTask time, 0
151333,ERROR,GNSSTask,GNSS checkUblox time, 2
151333,ERROR,GNSSTask,GNSSTask time, 2
151376,ERROR,ControlTask,ControlTask time, 0
151379,ERROR,NavTask,NavigationTask time, 0
151433,ERROR,GNSSTask,GNSS checkUblox time, 2
151433,ERROR,GNSSTask,GNSSTask time, 2
151476,ERROR,ControlTask,ControlTask time, 0
151479,ERROR,NavTask,NavigationTask time, 0
151554,ERROR,GNSSTask,pushRawData time, 23
151555,ERROR,GNSSTask,GNSS checkUblox time, 1
151555,ERROR,GNSSTask,GNSSTask time, 24
151576,ERROR,ControlTask,ControlTask time, 0
151579,ERROR,NavTask,NavigationTask time, 0
151633,ERROR,GNSSTask,GNSS checkUblox time, 2
151633,ERROR,GNSSTask,GNSSTask time, 2
151676,ERROR,ControlTask,ControlTask time, 0
151679,ERROR,NavTask,NavigationTask time, 0
151733,ERROR,GNSSTask,GNSS checkUblox time, 2
151733,ERROR,GNSSTask,GNSSTask time, 2
151776,ERROR,ControlTask,ControlTask time, 0
151779,ERROR,NavTask,NavigationTask time, 0
151833,ERROR,GNSSTask,GNSS checkUblox time, 2
151833,ERROR,GNSSTask,GNSSTask time, 2
151876,ERROR,ControlTask,ControlTask time, 0
151879,ERROR,NavTask,NavigationTask time, 0
151884,ERROR,GGATask,GGATask time, 4
151933,ERROR,GNSSTask,GNSS checkUblox time, 2
151933,ERROR,GNSSTask,GNSSTask time, 2
151976,ERROR,ControlTask,ControlTask time, 0
151979,ERROR,NavTask,NavigationTask time, 0
152033,ERROR,GNSSTask,GNSS checkUblox time, 2
152033,ERROR,GNSSTask,GNSSTask time, 2
152076,ERROR,ControlTask,ControlTask time, 0
152079,ERROR,NavTask,NavigationTask time, 0
152133,ERROR,GNSSTask,GNSS checkUblox time, 2
152133,ERROR,GNSSTask,GNSSTask time, 2
152176,ERROR,ControlTask,ControlTask time, 0
152179,ERROR,NavTask,NavigationTask time, 0
152233,ERROR,GNSSTask,GNSS checkUblox time, 2
152233,ERROR,GNSSTask,GNSSTask time, 2
152276,ERROR,ControlTask,ControlTask time, 0
152279,ERROR,NavTask,NavigationTask time, 0
152333,ERROR,GNSSTask,GNSS checkUblox time, 2
152333,ERROR,GNSSTask,GNSSTask time, 2
152376,ERROR,ControlTask,ControlTask time, 0
152379,ERROR,NavTask,NavigationTask time, 0
152433,ERROR,GNSSTask,GNSS checkUblox time, 2
152433,ERROR,GNSSTask,GNSSTask time, 2
152476,ERROR,ControlTask,ControlTask time, 0
152479,ERROR,NavTask,NavigationTask time, 0
152533,ERROR,GNSSTask,GNSS checkUblox time, 2
152533,ERROR,GNSSTask,GNSSTask time, 2
152576,ERROR,ControlTask,ControlTask time, 0
152579,ERROR,NavTask,NavigationTask time, 0
152633,ERROR,GNSSTask,GNSS checkUblox time, 2
152633,ERROR,GNSSTask,GNSSTask time, 2
152676,ERROR,ControlTask,ControlTask time, 0
152679,ERROR,NavTask,NavigationTask time, 0
152733,ERROR,GNSSTask,GNSS checkUblox time, 2
152733,ERROR,GNSSTask,GNSSTask time, 2
152776,ERROR,ControlTask,ControlTask time, 0
152779,ERROR,NavTask,NavigationTask time, 0
152850,ERROR,GNSSTask,pushRawData time, 19
152851,ERROR,GNSSTask,GNSS checkUblox time, 1
152851,ERROR,GNSSTask,GNSSTask time, 20
152876,ERROR,ControlTask,ControlTask time, 0
152879,ERROR,NavTask,NavigationTask time, 0
152886,ERROR,GGATask,GGATask time, 6
152933,ERROR,GNSSTask,GNSS checkUblox time, 2
152933,ERROR,GNSSTask,GNSSTask time, 2
152976,ERROR,ControlTask,ControlTask time, 0
152979,ERROR,NavTask,NavigationTask time, 0
153033,ERROR,GNSSTask,GNSS checkUblox time, 2
153033,ERROR,GNSSTask,GNSSTask time, 2
153076,ERROR,ControlTask,ControlTask time, 0
153079,ERROR,NavTask,NavigationTask time, 0
153133,ERROR,GNSSTask,GNSS checkUblox time, 2
153133,ERROR,GNSSTask,GNSSTask time, 2
153176,ERROR,ControlTask,ControlTask time, 0
153179,ERROR,NavTask,NavigationTask time, 0
153233,ERROR,GNSSTask,GNSS checkUblox time, 2
153233,ERROR,GNSSTask,GNSSTask time, 2
153276,ERROR,ControlTask,ControlTask time, 0
153279,ERROR,NavTask,NavigationTask time, 0
153333,ERROR,GNSSTask,GNSS checkUblox time, 2
153333,ERROR,GNSSTask,GNSSTask time, 2
153376,ERROR,ControlTask,ControlTask time, 0
153379,ERROR,NavTask,NavigationTask time, 0
153433,ERROR,GNSSTask,GNSS checkUblox time, 2
153433,ERROR,GNSSTask,GNSSTask time, 2
153476,ERROR,ControlTask,ControlTask time, 0
153479,ERROR,NavTask,NavigationTask time, 0
153533,ERROR,GNSSTask,GNSS checkUblox time, 2
153533,ERROR,GNSSTask,GNSSTask time, 2
153576,ERROR,ControlTask,ControlTask time, 0
153579,ERROR,NavTask,NavigationTask time, 0
153632,ERROR,GNSSTask,GNSS checkUblox time, 1
153633,ERROR,GNSSTask,GNSSTask time, 2
153676,ERROR,ControlTask,ControlTask time, 0
153679,ERROR,NavTask,NavigationTask time, 0
153733,ERROR,GNSSTask,GNSS checkUblox time, 2
153733,ERROR,GNSSTask,GNSSTask time, 2
153776,ERROR,ControlTask,ControlTask time, 0
153779,ERROR,NavTask,NavigationTask time, 0
153854,ERROR,GNSSTask,pushRawData time, 22
153855,ERROR,GNSSTask,GNSS checkUblox time, 1
153855,ERROR,GNSSTask,GNSSTask time, 24
153876,ERROR,ControlTask,ControlTask time, 0
153879,ERROR,NavTask,NavigationTask time, 0
153884,ERROR,GGATask,GGATask time, 4
153933,ERROR,GNSSTask,GNSS checkUblox time, 2
153933,ERROR,GNSSTask,GNSSTask time, 2
153976,ERROR,ControlTask,ControlTask time, 0
153979,ERROR,NavTask,NavigationTask time, 0
154033,ERROR,GNSSTask,GNSS checkUblox time, 2
154033,ERROR,GNSSTask,GNSSTask time, 2
154076,ERROR,ControlTask,ControlTask time, 0
154079,ERROR,NavTask,NavigationTask time, 0
154133,ERROR,GNSSTask,GNSS checkUblox time, 2
154133,ERROR,GNSSTask,GNSSTask time, 2
154176,ERROR,ControlTask,ControlTask time, 0
154179,ERROR,NavTask,NavigationTask time, 0
154233,ERROR,GNSSTask,GNSS checkUblox time, 2
154233,ERROR,GNSSTask,GNSSTask time, 2
154276,ERROR,ControlTask,ControlTask time, 0
154279,ERROR,NavTask,NavigationTask time, 0
154332,ERROR,GNSSTask,GNSS checkUblox time, 1
154333,ERROR,GNSSTask,GNSSTask time, 2
154376,ERROR,ControlTask,ControlTask time, 0
154379,ERROR,NavTask,NavigationTask time, 0
154433,ERROR,GNSSTask,GNSS checkUblox time, 2
154434,ERROR,GNSSTask,GNSSTask time, 3
154476,ERROR,ControlTask,ControlTask time, 0
154479,ERROR,NavTask,NavigationTask time, 0
154533,ERROR,GNSSTask,GNSS checkUblox time, 2
154533,ERROR,GNSSTask,GNSSTask time, 2
154576,ERROR,ControlTask,ControlTask time, 0
154579,ERROR,NavTask,NavigationTask time, 0
154650,ERROR,GNSSTask,pushRawData time, 19
154652,ERROR,GNSSTask,GNSSTask time, 21
154676,ERROR,ControlTask,ControlTask time, 0
154679,ERROR,NavTask,NavigationTask time, 0
154733,ERROR,GNSSTask,GNSS checkUblox time, 2
154733,ERROR,GNSSTask,GNSSTask time, 2
154776,ERROR,ControlTask,ControlTask time, 0
154779,ERROR,NavTask,NavigationTask time, 0
154833,ERROR,GNSSTask,GNSS checkCallbacks time, 1
154833,ERROR,GNSSTask,GNSS checkUblox time, 2
154834,ERROR,GNSSTask,GNSSTask time, 3
154876,ERROR,ControlTask,ControlTask time, 0
154879,ERROR,NavTask,NavigationTask time, 0
154885,ERROR,GGATask,GGATask time, 5
154933,ERROR,GNSSTask,GNSS checkUblox time, 2
154933,ERROR,GNSSTask,GNSSTask time, 2
154976,ERROR,ControlTask,ControlTask time, 0
154979,ERROR,NavTask,NavigationTask time, 0
155033,ERROR,GNSSTask,GNSS checkUblox time, 2
155033,ERROR,GNSSTask,GNSSTask time, 2
155076,ERROR,ControlTask,ControlTask time, 0
155079,ERROR,NavTask,NavigationTask time, 0
155133,ERROR,GNSSTask,GNSS checkUblox time, 2
155133,ERROR,GNSSTask,GNSSTask time, 2
155176,ERROR,ControlTask,ControlTask time, 0
155179,ERROR,NavTask,NavigationTask time, 0
155233,ERROR,GNSSTask,GNSS checkUblox time, 2
155233,ERROR,GNSSTask,GNSSTask time, 2
155276,ERROR,ControlTask,ControlTask time, 0
155279,ERROR,NavTask,NavigationTask time, 0
155333,ERROR,GNSSTask,GNSS checkCallbacks time, 1
155333,ERROR,GNSSTask,GNSS checkUblox time, 2
155334,ERROR,GNSSTask,GNSSTask time, 3
155376,ERROR,ControlTask,ControlTask time, 0
155379,ERROR,NavTask,NavigationTask time, 0
155433,ERROR,GNSSTask,GNSS checkUblox time, 2
155433,ERROR,GNSSTask,GNSSTask time, 2
155476,ERROR,ControlTask,ControlTask time, 0
155479,ERROR,NavTask,NavigationTask time, 0
155533,ERROR,GNSSTask,GNSS checkUblox time, 2
155533,ERROR,GNSSTask,GNSSTask time, 2
155576,ERROR,ControlTask,ControlTask time, 0
155579,ERROR,NavTask,NavigationTask time, 0
155652,ERROR,GNSSTask,pushRawData time, 21
155653,ERROR,GNSSTask,GNSS checkUblox time, 1
155653,ERROR,GNSSTask,GNSSTask time, 22
155676,ERROR,ControlTask,ControlTask time, 0
155679,ERROR,NavTask,NavigationTask time, 0
155733,ERROR,GNSSTask,GNSS checkUblox time, 2
155733,ERROR,GNSSTask,GNSSTask time, 2
155776,ERROR,ControlTask,ControlTask time, 0
155779,ERROR,NavTask,NavigationTask time, 0
155833,ERROR,GNSSTask,GNSS checkCallbacks time, 1
155834,ERROR,GNSSTask,GNSS checkUblox time, 3
155834,ERROR,GNSSTask,GNSSTask time, 3
155876,ERROR,ControlTask,ControlTask time, 0
155879,ERROR,NavTask,NavigationTask time, 0
155884,ERROR,GGATask,GGATask time, 4
155933,ERROR,GNSSTask,GNSS checkUblox time, 2
155933,ERROR,GNSSTask,GNSSTask time, 2
155976,ERROR,ControlTask,ControlTask time, 0
155979,ERROR,NavTask,NavigationTask time, 0
156033,ERROR,GNSSTask,GNSS checkUblox time, 2
156033,ERROR,GNSSTask,GNSSTask time, 2
156076,ERROR,ControlTask,ControlTask time, 0
156079,ERROR,NavTask,NavigationTask time, 0
156133,ERROR,GNSSTask,GNSS checkUblox time, 2
156133,ERROR,GNSSTask,GNSSTask time, 2
156176,ERROR,ControlTask,ControlTask time, 0
156179,ERROR,NavTask,NavigationTask time, 0
156233,ERROR,GNSSTask,GNSS checkUblox time, 2
156233,ERROR,GNSSTask,GNSSTask time, 2
156276,ERROR,ControlTask,ControlTask time, 0
156279,ERROR,NavTask,NavigationTask time, 0
156333,ERROR,GNSSTask,GNSS checkCallbacks time, 1
156333,ERROR,GNSSTask,GNSS checkUblox time, 2
156334,ERROR,GNSSTask,GNSSTask time, 3
156376,ERROR,ControlTask,ControlTask time, 0
156379,ERROR,NavTask,NavigationTask time, 0
156433,ERROR,GNSSTask,GNSS checkUblox time, 2
156433,ERROR,GNSSTask,GNSSTask time, 2
156476,ERROR,ControlTask,ControlTask time, 0
156479,ERROR,NavTask,NavigationTask time, 0
156533,ERROR,GNSSTask,GNSS checkUblox time, 2
