
----- New Logging Session Started -----
Timestamp,Level,Task,Message

----- New Logging Session Started -----
Timestamp,Level,Task,Message
1072,ERROR,loopTask,SYSTEM RESTART DETECTED - this message should appear only once after power-up
78779,ERROR,GNSSTask,GNSS checkUblox time, 2
78788,ERROR,GNSSTask,GNSSTask time, 11
78775,ERROR,ControlTask,ControlTask time, 13
78829,ERROR,GNSSTask,GNSS checkUblox time, 2
78830,ERROR,GNSSTask,GNSSTask time, 3
78817,ERROR,ControlTask,position-control latency time, 39
78857,ERROR,ControlTask,ControlTask time, 40
78878,ERROR,GNSSTask,GNSS checkUblox time, 1
78883,ERROR,GNSSTask,GNSSTask time, 6
78870,ERROR,ControlTask,position-control latency time, 92
78915,ERROR,GGATask,GGATask time, 16
78952,ERROR,GNSSTask,pushRawData time, 24
78953,ERROR,GNSSTask,GNSS checkUblox time, 1
78954,ERROR,GGATask,GGATask time, 26
78955,ERROR,GNSSTask,GNSSTask time, 28
78969,ERROR,GGATask,GGATask time, 1
78982,ERROR,GNSSTask,GNSS checkUblox time, 1
79011,ERROR,GNSSTask,GNSSTask time, 30
79029,ERROR,GNSSTask,GNSS checkUblox time, 2
79037,ERROR,GNSSTask,GNSSTask time, 10
79011,ERROR,ControlTask,position-control latency time, 233
79063,ERROR,ControlTask,ControlTask time, 52
79078,ERROR,GNSSTask,GNSS checkUblox time, 1
79089,ERROR,GNSSTask,GNSSTask time, 12
79076,ERROR,ControlTask,position-control latency time, 298
79128,ERROR,GNSSTask,GNSS checkUblox time, 1
79134,ERROR,GNSSTask,GNSSTask time, 7
79118,ERROR,ControlTask,ControlTask time, 42
79161,ERROR,ControlTask,position-control latency time, 383
79179,ERROR,GNSSTask,GNSS checkCallbacks time, 1
79188,ERROR,GNSSTask,GNSS checkUblox time, 11
79202,ERROR,GNSSTask,GNSSTask time, 25
79228,ERROR,GNSSTask,GNSS checkUblox time, 1
79229,ERROR,GNSSTask,GNSSTask time, 2
79174,ERROR,ControlTask,ControlTask time, 13
79255,ERROR,ControlTask,position-control latency time, 27
79278,ERROR,GNSSTask,GNSS checkUblox time, 1
79282,ERROR,GNSSTask,GNSSTask time, 5
79268,ERROR,ControlTask,ControlTask time, 13
79308,ERROR,ControlTask,position-control latency time, 80
79329,ERROR,GNSSTask,GNSS checkUblox time, 2
79334,ERROR,GNSSTask,GNSSTask time, 7
79321,ERROR,ControlTask,ControlTask time, 13
79360,ERROR,ControlTask,position-control latency time, 32
79378,ERROR,GNSSTask,GNSS checkUblox time, 1
79386,ERROR,GNSSTask,GNSSTask time, 9
79373,ERROR,ControlTask,ControlTask time, 13
79429,ERROR,GNSSTask,GNSS checkUblox time, 2
79430,ERROR,GNSSTask,GNSSTask time, 3
79413,ERROR,ControlTask,position-control latency time, 85
79456,ERROR,ControlTask,ControlTask time, 43
79478,ERROR,GNSSTask,GNSS checkUblox time, 1
79483,ERROR,GNSSTask,GNSSTask time, 6
79469,ERROR,ControlTask,position-control latency time, 141
79509,ERROR,ControlTask,ControlTask time, 40
79528,ERROR,GNSSTask,GNSS checkUblox time, 1
79535,ERROR,GNSSTask,GNSSTask time, 8
79522,ERROR,ControlTask,position-control latency time, 194
79561,ERROR,ControlTask,ControlTask time, 39
79579,ERROR,GNSSTask,GNSS checkUblox time, 2
79587,ERROR,GNSSTask,GNSSTask time, 10
79575,ERROR,ControlTask,position-control latency time, 247
79629,ERROR,GNSSTask,GNSS checkUblox time, 2
79632,ERROR,GNSSTask,GNSSTask time, 5
79618,ERROR,ControlTask,ControlTask time, 43
79656,ERROR,ControlTask,position-control latency time, 28
79678,ERROR,GNSSTask,GNSS checkUblox time, 1
79682,ERROR,GNSSTask,GNSSTask time, 5
79668,ERROR,ControlTask,ControlTask time, 12
79706,ERROR,ControlTask,position-control latency time, 78
79729,ERROR,GNSSTask,GNSS checkUblox time, 2
79733,ERROR,GNSSTask,GNSSTask time, 6
79719,ERROR,ControlTask,ControlTask time, 13
79757,ERROR,ControlTask,position-control latency time, 29
79778,ERROR,GNSSTask,GNSS checkUblox time, 1
79781,ERROR,GNSSTask,GNSSTask time, 4
79769,ERROR,ControlTask,ControlTask time, 12
79807,ERROR,ControlTask,position-control latency time, 79
79829,ERROR,GNSSTask,GNSS checkUblox time, 2
79834,ERROR,GNSSTask,GNSSTask time, 7
79821,ERROR,ControlTask,ControlTask time, 14
79860,ERROR,ControlTask,position-control latency time, 32
79878,ERROR,GNSSTask,GNSS checkUblox time, 1
79884,ERROR,GGATask,GGATask time, 5
79886,ERROR,GNSSTask,GNSSTask time, 9
79873,ERROR,ControlTask,ControlTask time, 13
79952,ERROR,GNSSTask,pushRawData time, 25
79953,ERROR,GNSSTask,GNSS checkUblox time, 1
79956,ERROR,GNSSTask,GNSSTask time, 29
79978,ERROR,GNSSTask,GNSS checkUblox time, 1
79983,ERROR,GNSSTask,GNSSTask time, 6
79926,ERROR,ControlTask,position-control latency time, 98
80010,ERROR,ControlTask,ControlTask time, 84
80028,ERROR,GNSSTask,GNSS checkUblox time, 1
80038,ERROR,GNSSTask,GNSSTask time, 11
80023,ERROR,ControlTask,position-control latency time, 195
80079,ERROR,GNSSTask,GNSS checkCallbacks time, 1
80079,ERROR,GNSSTask,GNSS checkUblox time, 2
80092,ERROR,GNSSTask,GNSSTask time, 15
80066,ERROR,ControlTask,ControlTask time, 43
80129,ERROR,GNSSTask,GNSS checkUblox time, 2
80139,ERROR,GNSSTask,GNSSTask time, 12
80125,ERROR,ControlTask,position-control latency time, 47
80178,ERROR,GNSSTask,GNSS checkUblox time, 1
80193,ERROR,NavTask,NavigationTask time, 0
80181,ERROR,GNSSTask,GNSSTask time, 4
80166,ERROR,ControlTask,ControlTask time, 41
80229,ERROR,GNSSTask,GNSS checkUblox time, 2
80236,ERROR,GNSSTask,GNSSTask time, 9
80220,ERROR,ControlTask,position-control latency time, 142
80262,ERROR,ControlTask,ControlTask time, 42
80278,ERROR,GNSSTask,GNSS checkUblox time, 1
80288,ERROR,GNSSTask,GNSSTask time, 11
80275,ERROR,ControlTask,position-control latency time, 197
80329,ERROR,GNSSTask,GNSS checkUblox time, 2
80329,ERROR,GNSSTask,GNSSTask time, 2
80315,ERROR,ControlTask,ControlTask time, 40
80354,ERROR,ControlTask,position-control latency time, 26
80378,ERROR,GNSSTask,GNSS checkUblox time, 1
80380,ERROR,GNSSTask,GNSSTask time, 3
80367,ERROR,ControlTask,ControlTask time, 13
80406,ERROR,ControlTask,position-control latency time, 78
80429,ERROR,GNSSTask,GNSS checkCallbacks time, 1
80432,ERROR,GNSSTask,GNSS checkUblox time, 5
80445,ERROR,GNSSTask,GNSSTask time, 18
80419,ERROR,ControlTask,ControlTask time, 13
80478,ERROR,GNSSTask,GNSS checkUblox time, 1
80485,ERROR,GNSSTask,GNSSTask time, 8
80472,ERROR,ControlTask,position-control latency time, 44
80511,ERROR,ControlTask,ControlTask time, 39
80529,ERROR,GNSSTask,GNSS checkUblox time, 2
80537,ERROR,GNSSTask,GNSSTask time, 10
80524,ERROR,ControlTask,position-control latency time, 96
80563,ERROR,ControlTask,ControlTask time, 39
80578,ERROR,GNSSTask,GNSS checkUblox time, 1
80589,ERROR,GNSSTask,GNSSTask time, 12
80576,ERROR,ControlTask,position-control latency time, 148
80628,ERROR,GNSSTask,GNSS checkUblox time, 1
80632,ERROR,GNSSTask,GNSSTask time, 5
80617,ERROR,ControlTask,ControlTask time, 41
80660,ERROR,ControlTask,position-control latency time, 232
80679,ERROR,GNSSTask,GNSS checkUblox time, 2
80687,ERROR,GNSSTask,GNSSTask time, 10
80673,ERROR,ControlTask,ControlTask time, 13
80713,ERROR,ControlTask,position-control latency time, 35
80729,ERROR,GNSSTask,GNSS checkUblox time, 2
80739,ERROR,GNSSTask,GNSSTask time, 12
80726,ERROR,ControlTask,ControlTask time, 13
80778,ERROR,GNSSTask,GNSSTask time, 1
80765,ERROR,ControlTask,position-control latency time, 37
80789,ERROR,ControlTask,ControlTask time, 24
80802,ERROR,ControlTask,position-control latency time, 74
80814,ERROR,ControlTask,ControlTask time, 12
80829,ERROR,GNSSTask,GNSS checkUblox time, 2
80839,ERROR,GNSSTask,GNSSTask time, 12
80826,ERROR,ControlTask,position-control latency time, 98
80878,ERROR,GNSSTask,GNSS checkUblox time, 1
80878,ERROR,GNSSTask,GNSSTask time, 1
80884,ERROR,GGATask,GGATask time, 5
80864,ERROR,ControlTask,ControlTask time, 38
80952,ERROR,GNSSTask,pushRawData time, 25
80953,ERROR,GNSSTask,GNSSTask time, 26
80920,ERROR,ControlTask,position-control latency time, 192
80958,ERROR,ControlTask,ControlTask time, 38
80978,ERROR,GNSSTask,GNSS checkUblox time, 1
80983,ERROR,GNSSTask,GNSSTask time, 6
80971,ERROR,ControlTask,position-control latency time, 243
81007,ERROR,ControlTask,ControlTask time, 36
81028,ERROR,GNSSTask,GNSS checkUblox time, 1
81033,ERROR,GNSSTask,GNSSTask time, 6
81019,ERROR,ControlTask,position-control latency time, 291
81062,ERROR,ControlTask,ControlTask time, 43
81079,ERROR,GNSSTask,GNSS checkCallbacks time, 1
81088,ERROR,GNSSTask,GNSS checkUblox time, 11
81102,ERROR,GNSSTask,GNSSTask time, 25
81129,ERROR,GNSSTask,GNSS checkUblox time, 1
81134,ERROR,GNSSTask,GNSSTask time, 7
81075,ERROR,ControlTask,position-control latency time, 347
81161,ERROR,ControlTask,ControlTask time, 86
81178,ERROR,GNSSTask,GNSS checkUblox time, 1
81188,ERROR,GNSSTask,GNSSTask time, 11
81174,ERROR,ControlTask,position-control latency time, 446
81229,ERROR,GNSSTask,GNSS checkUblox time, 2
81229,ERROR,GNSSTask,GNSSTask time, 2
81215,ERROR,ControlTask,ControlTask time, 41
81255,ERROR,ControlTask,position-control latency time, 27
81278,ERROR,GNSSTask,GNSS checkUblox time, 1
81281,ERROR,GNSSTask,GNSSTask time, 4
81268,ERROR,ControlTask,ControlTask time, 13
81307,ERROR,ControlTask,position-control latency time, 79
81328,ERROR,GNSSTask,GNSS checkUblox time, 1
81334,ERROR,GNSSTask,GNSSTask time, 7
81320,ERROR,ControlTask,ControlTask time, 13
81360,ERROR,ControlTask,position-control latency time, 132
81379,ERROR,GNSSTask,GNSS checkUblox time, 2
81386,ERROR,GNSSTask,GNSSTask time, 9
81373,ERROR,ControlTask,ControlTask time, 13
81412,ERROR,ControlTask,position-control latency time, 34
81429,ERROR,GNSSTask,GNSS checkUblox time, 2
81438,ERROR,GNSSTask,GNSSTask time, 11
81425,ERROR,ControlTask,ControlTask time, 13
81478,ERROR,GNSSTask,GNSS checkUblox time, 1
81480,ERROR,GNSSTask,GNSSTask time, 3
81466,ERROR,ControlTask,position-control latency time, 38
81506,ERROR,ControlTask,ControlTask time, 40
81528,ERROR,GNSSTask,GNSS checkUblox time, 1
81532,ERROR,GNSSTask,GNSSTask time, 5
81519,ERROR,ControlTask,position-control latency time, 91
81558,ERROR,ControlTask,ControlTask time, 39
81579,ERROR,GNSSTask,GNSS checkUblox time, 2
81584,ERROR,GNSSTask,GNSSTask time, 7
81571,ERROR,ControlTask,position-control latency time, 143
81629,ERROR,GNSSTask,GNSS checkCallbacks time, 1
81630,ERROR,GNSSTask,GNSS checkUblox time, 3
81644,ERROR,GNSSTask,GNSSTask time, 17
81610,ERROR,ControlTask,ControlTask time, 39
81678,ERROR,GNSSTask,GNSS checkUblox time, 1
81687,ERROR,GNSSTask,GNSSTask time, 10
81674,ERROR,ControlTask,position-control latency time, 46
81728,ERROR,GNSSTask,GNSS checkCallbacks time, 1
81728,ERROR,GNSSTask,GNSS checkUblox time, 1
81740,ERROR,GNSSTask,GNSSTask time, 13
81714,ERROR,ControlTask,ControlTask time, 40
81778,ERROR,GNSSTask,GNSS checkUblox time, 1
81780,ERROR,GNSSTask,GNSSTask time, 3
81767,ERROR,ControlTask,position-control latency time, 40
81806,ERROR,ControlTask,ControlTask time, 39
81828,ERROR,GNSSTask,GNSS checkUblox time, 1
81832,ERROR,GNSSTask,GNSSTask time, 5
81819,ERROR,ControlTask,position-control latency time, 92
81858,ERROR,ControlTask,ControlTask time, 39
81879,ERROR,GNSSTask,GNSS checkUblox time, 2
81872,ERROR,ControlTask,position-control latency time, 145
81885,ERROR,GNSSTask,GNSSTask time, 8
81898,ERROR,ControlTask,ControlTask time, 26
81929,ERROR,GNSSTask,GNSS checkUblox time, 2
81936,ERROR,GNSSTask,GNSSTask time, 9
81924,ERROR,ControlTask,position-control latency time, 197
81961,ERROR,ControlTask,ControlTask time, 37
82002,ERROR,GNSSTask,pushRawData time, 25
82003,ERROR,GNSSTask,GNSS checkUblox time, 1
82003,ERROR,GNSSTask,GNSSTask time, 26
81973,ERROR,ControlTask,position-control latency time, 246
82028,ERROR,GNSSTask,GNSS checkUblox time, 1
82039,ERROR,GNSSTask,GNSSTask time, 12
82026,ERROR,ControlTask,ControlTask time, 53
82079,ERROR,GNSSTask,GNSS checkUblox time, 2
82080,ERROR,GNSSTask,GNSSTask time, 3
82065,ERROR,ControlTask,position-control latency time, 338
82105,ERROR,ControlTask,ControlTask time, 40
82129,ERROR,GNSSTask,GNSS checkUblox time, 2
82130,ERROR,GNSSTask,GNSSTask time, 3
82118,ERROR,ControlTask,position-control latency time, 391
82164,ERROR,ControlTask,ControlTask time, 46
82178,ERROR,GNSSTask,GNSS checkUblox time, 1
82189,ERROR,GNSSTask,GNSSTask time, 12
82176,ERROR,ControlTask,position-control latency time, 449
82229,ERROR,GNSSTask,GNSS checkUblox time, 2
82229,ERROR,GNSSTask,GNSSTask time, 2
82216,ERROR,ControlTask,ControlTask time, 40
82255,ERROR,ControlTask,position-control latency time, 27
82278,ERROR,GNSSTask,GNSS checkUblox time, 1
82284,ERROR,GNSSTask,GNSSTask time, 7
82268,ERROR,ControlTask,ControlTask time, 13
82310,ERROR,ControlTask,position-control latency time, 82
82329,ERROR,GNSSTask,GNSS checkUblox time, 2
82336,ERROR,GNSSTask,GNSSTask time, 9
82323,ERROR,ControlTask,ControlTask time, 13
82363,ERROR,ControlTask,position-control latency time, 35
82378,ERROR,GNSSTask,GNSS checkUblox time, 1
82389,ERROR,GNSSTask,GNSSTask time, 12
82376,ERROR,ControlTask,ControlTask time, 13
82429,ERROR,GNSSTask,GNSS checkUblox time, 2
82429,ERROR,GNSSTask,GNSSTask time, 2
82415,ERROR,ControlTask,position-control latency time, 87
82454,ERROR,ControlTask,ControlTask time, 39
82478,ERROR,GNSSTask,GNSS checkUblox time, 1
82480,ERROR,GNSSTask,GNSSTask time, 3
82467,ERROR,ControlTask,position-control latency time, 139
82507,ERROR,ControlTask,ControlTask time, 40
82529,ERROR,GNSSTask,GNSS checkUblox time, 2
82534,ERROR,GNSSTask,GNSSTask time, 7
82520,ERROR,ControlTask,position-control latency time, 192
82559,ERROR,ControlTask,ControlTask time, 39
82578,ERROR,GNSSTask,GNSS checkUblox time, 1
82585,ERROR,GNSSTask,GNSSTask time, 8
82572,ERROR,ControlTask,position-control latency time, 244
82611,ERROR,ControlTask,ControlTask time, 39
82629,ERROR,GNSSTask,GNSS checkUblox time, 2
82645,ERROR,GNSSTask,GNSSTask time, 18
82624,ERROR,ControlTask,position-control latency time, 296
82678,ERROR,GNSSTask,GNSS checkUblox time, 1
82691,ERROR,GNSSTask,GNSSTask time, 14
82674,ERROR,ControlTask,ControlTask time, 50
82729,ERROR,GNSSTask,GNSS checkUblox time, 2
82730,ERROR,GNSSTask,GNSSTask time, 3
82717,ERROR,ControlTask,position-control latency time, 389
82756,ERROR,ControlTask,ControlTask time, 39
82778,ERROR,GNSSTask,GNSS checkUblox time, 1
82782,ERROR,GNSSTask,GNSSTask time, 5
82769,ERROR,ControlTask,position-control latency time, 441
82812,ERROR,ControlTask,ControlTask time, 43
82829,ERROR,GNSSTask,GNSS checkUblox time, 2
82838,ERROR,GNSSTask,GNSSTask time, 11
82825,ERROR,ControlTask,position-control latency time, 497
82878,ERROR,GNSSTask,GNSS checkUblox time, 1
82878,ERROR,GNSSTask,GNSSTask time, 1
82894,ERROR,GGATask,GGATask time, 5
82908,ERROR,GGATask,GGATask time, 2
82949,ERROR,GNSSTask,pushRawData time, 22
82950,ERROR,GNSSTask,GNSS checkUblox time, 1
82951,ERROR,GNSSTask,GNSSTask time, 24
82964,ERROR,ControlTask,position-control latency time, 636
82978,ERROR,GNSSTask,GNSS checkUblox time, 1
82987,ERROR,GNSSTask,GNSSTask time, 10
82974,ERROR,ControlTask,ControlTask time, 10
83013,ERROR,ControlTask,position-control latency time, 685
83028,ERROR,GNSSTask,GNSS checkUblox time, 1
83039,ERROR,GNSSTask,GNSSTask time, 12
83026,ERROR,ControlTask,ControlTask time, 13
83079,ERROR,GNSSTask,GNSS checkUblox time, 2
83079,ERROR,GNSSTask,GNSSTask time, 2
83065,ERROR,ControlTask,position-control latency time, 737
83105,ERROR,ControlTask,ControlTask time, 40
83129,ERROR,GNSSTask,GNSS checkUblox time, 2
83129,ERROR,GNSSTask,GNSSTask time, 2
83117,ERROR,ControlTask,position-control latency time, 789
83153,ERROR,ControlTask,ControlTask time, 36
83178,ERROR,GNSSTask,GNSS checkUblox time, 1
83185,ERROR,GNSSTask,GNSSTask time, 8
83172,ERROR,ControlTask,position-control latency time, 844
83228,ERROR,GNSSTask,GNSS checkCallbacks time, 1
83228,ERROR,GNSSTask,GNSS checkUblox time, 1
83240,ERROR,GNSSTask,GNSSTask time, 13
83211,ERROR,ControlTask,ControlTask time, 39
83278,ERROR,GNSSTask,GNSS checkUblox time, 1
83278,ERROR,GNSSTask,GNSSTask time, 1
83264,ERROR,ControlTask,position-control latency time, 37
83305,ERROR,ControlTask,ControlTask time, 41
83329,ERROR,GNSSTask,GNSS checkUblox time, 2
83330,ERROR,GNSSTask,GNSSTask time, 3
83318,ERROR,ControlTask,position-control latency time, 91
83354,ERROR,ControlTask,ControlTask time, 36
83378,ERROR,GNSSTask,GNSS checkUblox time, 1
83380,ERROR,GNSSTask,GNSSTask time, 3
83367,ERROR,ControlTask,position-control latency time, 140
83406,ERROR,ControlTask,ControlTask time, 39
83429,ERROR,GNSSTask,GNSS checkUblox time, 2
83436,ERROR,GNSSTask,GNSSTask time, 9
83422,ERROR,ControlTask,position-control latency time, 195
83462,ERROR,ControlTask,ControlTask time, 40
83478,ERROR,GNSSTask,GNSS checkUblox time, 1
83489,ERROR,GNSSTask,GNSSTask time, 12
83475,ERROR,ControlTask,position-control latency time, 248
83528,ERROR,GNSSTask,GNSS checkUblox time, 1
83530,ERROR,GNSSTask,GNSSTask time, 3
83517,ERROR,ControlTask,ControlTask time, 42
83556,ERROR,ControlTask,position-control latency time, 329
83579,ERROR,GNSSTask,GNSS checkUblox time, 2
83582,ERROR,GNSSTask,GNSSTask time, 5
83569,ERROR,ControlTask,ControlTask time, 13
83608,ERROR,ControlTask,position-control latency time, 30
83628,ERROR,GNSSTask,GNSS checkUblox time, 1
83634,ERROR,GNSSTask,GNSSTask time, 7
83621,ERROR,ControlTask,ControlTask time, 13
83679,ERROR,GNSSTask,GNSS checkUblox time, 2
83681,ERROR,GNSSTask,GNSSTask time, 4
83667,ERROR,ControlTask,position-control latency time, 89
83709,ERROR,ControlTask,ControlTask time, 42
83729,ERROR,GNSSTask,GNSS checkUblox time, 2
83735,ERROR,GNSSTask,GNSSTask time, 8
83722,ERROR,ControlTask,position-control latency time, 144
83761,ERROR,ControlTask,ControlTask time, 39
83778,ERROR,GNSSTask,GNSS checkUblox time, 1
83789,ERROR,GNSSTask,GNSSTask time, 12
83775,ERROR,ControlTask,position-control latency time, 197
83829,ERROR,GNSSTask,GNSS checkUblox time, 2
83831,ERROR,GNSSTask,GNSSTask time, 4
83818,ERROR,ControlTask,ControlTask time, 43
83857,ERROR,ControlTask,position-control latency time, 29
83878,ERROR,GNSSTask,GNSS checkUblox time, 1
83885,ERROR,GGATask,GGATask time, 6
83886,ERROR,GNSSTask,GNSSTask time, 9
83870,ERROR,ControlTask,ControlTask time, 13
83953,ERROR,GNSSTask,pushRawData time, 26
83954,ERROR,GNSSTask,GNSS checkUblox time, 1
83958,ERROR,GNSSTask,GNSSTask time, 31
83978,ERROR,GNSSTask,GNSS checkUblox time, 1
83985,ERROR,GNSSTask,GNSSTask time, 8
83928,ERROR,ControlTask,position-control latency time, 100
84012,ERROR,ControlTask,ControlTask time, 84
84029,ERROR,GNSSTask,GNSS checkCallbacks time, 1
84038,ERROR,GNSSTask,GNSS checkUblox time, 11
84051,ERROR,GNSSTask,GNSSTask time, 24
84078,ERROR,GNSSTask,GNSSTask time, 1
84025,ERROR,ControlTask,position-control latency time, 197
84090,ERROR,ControlTask,ControlTask time, 65
84104,ERROR,ControlTask,position-control latency time, 276
84129,ERROR,GNSSTask,GNSS checkUblox time, 2
84134,ERROR,GNSSTask,GNSSTask time, 7
84117,ERROR,ControlTask,ControlTask time, 13
84178,ERROR,GNSSTask,GNSSTask time, 1
84162,ERROR,ControlTask,position-control latency time, 34
84190,ERROR,ControlTask,ControlTask time, 28
84203,ERROR,ControlTask,position-control latency time, 75
84229,ERROR,GNSSTask,GNSS checkUblox time, 2
84233,ERROR,GNSSTask,GNSSTask time, 6
84219,ERROR,ControlTask,ControlTask time, 16
84260,ERROR,ControlTask,position-control latency time, 32
84278,ERROR,GNSSTask,GNSS checkUblox time, 1
84286,ERROR,GNSSTask,GNSSTask time, 9
84273,ERROR,ControlTask,ControlTask time, 13
84311,ERROR,ControlTask,position-control latency time, 83
84329,ERROR,GNSSTask,GNSS checkUblox time, 2
84336,ERROR,GNSSTask,GNSSTask time, 9
84323,ERROR,ControlTask,ControlTask time, 12
84360,ERROR,ControlTask,position-control latency time, 32
84378,ERROR,GNSSTask,GNSS checkUblox time, 1
84385,ERROR,GNSSTask,GNSSTask time, 8
84372,ERROR,ControlTask,ControlTask time, 12
84411,ERROR,ControlTask,position-control latency time, 83
84429,ERROR,GNSSTask,GNSS checkUblox time, 2
84436,ERROR,GNSSTask,GNSSTask time, 9
84423,ERROR,ControlTask,ControlTask time, 12
84460,ERROR,ControlTask,position-control latency time, 32
84478,ERROR,GNSSTask,GNSS checkUblox time, 1
84485,ERROR,GNSSTask,GNSSTask time, 8
84472,ERROR,ControlTask,ControlTask time, 12
84509,ERROR,ControlTask,position-control latency time, 81
84528,ERROR,GNSSTask,GNSS checkUblox time, 1
84535,ERROR,GNSSTask,GNSSTask time, 8
84521,ERROR,ControlTask,ControlTask time, 12
84561,ERROR,ControlTask,position-control latency time, 133
84579,ERROR,GNSSTask,GNSS checkUblox time, 2
84587,ERROR,GNSSTask,GNSSTask time, 10
84574,ERROR,ControlTask,ControlTask time, 13
84613,ERROR,ControlTask,position-control latency time, 35
84628,ERROR,GNSSTask,GNSS checkUblox time, 1
84641,ERROR,GNSSTask,GNSSTask time, 14
84626,ERROR,ControlTask,ControlTask time, 13
84679,ERROR,GNSSTask,GNSS checkUblox time, 2
84683,ERROR,GNSSTask,GNSSTask time, 6
84668,ERROR,ControlTask,position-control latency time, 90
